id,gloss,replacement,stem,part_of_speech,speaker_id,utterance_id,token_order,corpus_id,transcript_id,speaker_code,speaker_name,speaker_role,target_child_id,target_child_age,target_child_name,target_child_sex,utterance_type,collection_id,collection_name,english,prefix,suffix,num_morphemes,language,corpus_name,clitic
4393589,going,,go,part,2971,1126094,2,36,3438,CHI,Sarah,Target_Child,2971,49.59239409433459,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4393819,go,,go,v,2971,1126150,4,36,3438,CHI,Sarah,Target_Child,2971,49.59239409433459,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4393888,goes,,go,v,2971,1126175,2,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,question,3,Eng-NA,,,3S,2,eng,Brown,
4394356,go,,go,v,2971,1126298,5,36,3438,CHI,Sarah,Target_Child,2971,49.59239409433459,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4394400,goes,,go,v,2971,1126321,2,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4394557,go,,go,v,2971,1126352,6,36,3439,CHI,Sarah,Target_Child,2971,49.92094293517321,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4394558,go,,go,v,2971,1126360,3,36,3444,CHI,Sarah,Target_Child,2971,50.92096346947576,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4394569,go,,go,v,2971,1126363,2,36,3446,CHI,Sarah,Target_Child,2971,51.428160742520376,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4394665,go,,go,v,2971,1126391,2,36,3450,CHI,Sarah,Target_Child,2971,52.362471508655204,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4394667,goes,,go,v,2971,1126389,3,36,3444,CHI,Sarah,Target_Child,2971,50.92096346947576,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4394710,go,,go,v,2971,1126402,3,36,3441,CHI,Sarah,Target_Child,2971,50.296720671882376,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4394739,goes,,go,v,2971,1126391,8,36,3450,CHI,Sarah,Target_Child,2971,52.362471508655204,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4395035,go,,go,v,2971,1126487,3,36,3438,CHI,Sarah,Target_Child,2971,49.59239409433459,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4395189,go,,go,v,2971,1126531,2,36,3440,CHI,Sarah,Target_Child,2971,50.03388159921148,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4395332,going,,go,part,2971,1126554,2,36,3445,CHI,Sarah,Target_Child,2971,51.231031438017204,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4395556,goes,,go,v,2971,1126608,4,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4396011,go,,go,v,2971,1126714,4,36,3452,CHI,Sarah,Target_Child,2971,52.822439885829276,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4396226,went,,go,v,2971,1126774,2,36,3441,CHI,Sarah,Target_Child,2971,50.296720671882376,Sarah,female,trail off,3,Eng-NA,,,PAST,2,eng,Brown,
4396340,go,,go,v,2971,1126797,3,36,3438,CHI,Sarah,Target_Child,2971,49.59239409433459,Sarah,female,trail off,3,Eng-NA,,,,1,eng,Brown,
4396373,go,,go,v,2971,1126808,1,36,3438,CHI,Sarah,Target_Child,2971,49.59239409433459,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4396710,gone,,go,part,2971,1126880,5,36,3439,CHI,Sarah,Target_Child,2971,49.92094293517321,Sarah,female,declarative,3,Eng-NA,,,PASTP,2,eng,Brown,
4396918,went,,go,v,2971,1126934,1,36,3452,CHI,Sarah,Target_Child,2971,52.822439885829276,Sarah,female,trail off,3,Eng-NA,,,PAST,2,eng,Brown,
4397008,goes,,go,v,2971,1126950,2,36,3446,CHI,Sarah,Target_Child,2971,51.428160742520376,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4397096,go,,go,v,2971,1126946,12,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4397324,going,,go,part,2971,1127013,2,36,3439,CHI,Sarah,Target_Child,2971,49.92094293517321,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4397464,go,,go,v,2971,1127047,3,36,3439,CHI,Sarah,Target_Child,2971,49.92094293517321,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4397497,go,,go,v,2971,1127055,4,36,3448,CHI,Sarah,Target_Child,2971,51.85527423561059,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4397667,go,,go,v,2971,1127094,6,36,3448,CHI,Sarah,Target_Child,2971,51.85527423561059,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4397685,go,,go,v,2971,1127109,3,36,3445,CHI,Sarah,Target_Child,2971,51.231031438017204,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4397761,go,,go,v,2971,1127135,2,36,3442,CHI,Sarah,Target_Child,2971,50.526704860469415,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4398511,goes,,go,v,2971,1127311,3,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,question,3,Eng-NA,,,3S,2,eng,Brown,
4398848,goed,went,go,v,2971,1127391,3,36,3439,CHI,Sarah,Target_Child,2971,49.92094293517321,Sarah,female,declarative,3,Eng-NA,,,PAST,2,eng,Brown,
4399124,go,,go,v,2971,1127470,2,36,3439,CHI,Sarah,Target_Child,2971,49.92094293517321,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4399231,goes,,go,v,2971,1127501,2,36,3441,CHI,Sarah,Target_Child,2971,50.296720671882376,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4399259,go,,go,v,2971,1127509,1,36,3453,CHI,Sarah,Target_Child,2971,53.13250785437072,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4399855,going,,go,part,2971,1127669,4,36,3454,CHI,Sarah,Target_Child,2971,53.26392739070617,Sarah,female,question,3,Eng-NA,,,PRESP,2,eng,Brown,
4400432,went,,go,v,2971,1127852,2,36,3439,CHI,Sarah,Target_Child,2971,49.92094293517321,Sarah,female,trail off,3,Eng-NA,,,PAST,2,eng,Brown,
4400644,go,,go,v,2971,1127906,5,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4400795,go,,go,v,2971,1127948,4,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4400868,going,,go,part,2971,1127974,2,36,3444,CHI,Sarah,Target_Child,2971,50.92096346947576,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4401092,go,,go,v,2971,1128030,1,36,3451,CHI,Sarah,Target_Child,2971,52.592455697242244,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4401126,go,,go,v,2971,1128030,4,36,3451,CHI,Sarah,Target_Child,2971,52.592455697242244,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4401333,goes,,go,v,2971,1128087,3,36,3437,CHI,Sarah,Target_Child,2971,49.36240990574755,Sarah,female,trail off,3,Eng-NA,,,3S,2,eng,Brown,
4401361,go,,go,v,2971,1128093,3,36,3440,CHI,Sarah,Target_Child,2971,50.03388159921148,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4401848,go,,go,v,2971,1128219,2,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4402185,going,,go,part,2971,1128307,2,36,3455,CHI,Sarah,Target_Child,2971,53.461056695209344,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4402321,going,,go,part,2971,1128342,2,36,3443,CHI,Sarah,Target_Child,2971,50.75668904905645,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4402463,going,,go,part,2971,1128367,4,36,3439,CHI,Sarah,Target_Child,2971,49.92094293517321,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4402702,goes,,go,v,2971,1128432,3,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4402823,go,,go,v,2971,1128452,5,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4402891,goed,went,go,v,2971,1128470,3,36,3439,CHI,Sarah,Target_Child,2971,49.92094293517321,Sarah,female,declarative,3,Eng-NA,,,PAST,2,eng,Brown,
4402893,go,,go,v,2971,1128475,3,36,3440,CHI,Sarah,Target_Child,2971,50.03388159921148,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4403330,gone,,go,part,2971,1128578,3,36,3453,CHI,Sarah,Target_Child,2971,53.13250785437072,Sarah,female,declarative,3,Eng-NA,,,PASTP,2,eng,Brown,
4403684,go,,go,v,2971,1128668,3,36,3440,CHI,Sarah,Target_Child,2971,50.03388159921148,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4403975,go,,go,v,2971,1128735,3,36,3442,CHI,Sarah,Target_Child,2971,50.526704860469415,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4404250,going,,go,part,2971,1128798,2,36,3456,CHI,Sarah,Target_Child,2971,53.723895767880244,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4404461,go,,go,v,2971,1128854,3,36,3444,CHI,Sarah,Target_Child,2971,50.92096346947576,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4405389,goes,,go,v,2971,1129077,2,36,3439,CHI,Sarah,Target_Child,2971,49.92094293517321,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4405446,going,,go,part,2971,1129093,2,36,3457,CHI,Sarah,Target_Child,2971,53.953879956467276,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4405517,goes,,go,v,2971,1129098,6,36,3456,CHI,Sarah,Target_Child,2971,53.723895767880244,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4405634,going,,go,n:gerund,2971,1129136,4,36,3457,CHI,Sarah,Target_Child,2971,53.953879956467276,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4405731,goes,,go,v,2971,1129171,2,36,3456,CHI,Sarah,Target_Child,2971,53.723895767880244,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4405744,going,,go,n:gerund,2971,1129175,2,36,3457,CHI,Sarah,Target_Child,2971,53.953879956467276,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4406044,go,,go,v,2971,1129252,3,36,3445,CHI,Sarah,Target_Child,2971,51.231031438017204,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4406535,go,,go,v,2971,1129378,2,36,3458,CHI,Sarah,Target_Child,2971,54.16538327275714,Sarah,female,trail off,3,Eng-NA,,,,1,eng,Brown,
4406545,goes,,go,v,2971,1129377,2,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4406803,go,,go,v,2971,1129437,3,36,3454,CHI,Sarah,Target_Child,2971,53.26392739070617,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4406883,goes,,go,v,2971,1129450,3,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4407137,goes,,go,v,2971,1129498,7,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4407349,went,,go,v,2971,1129567,2,36,3440,CHI,Sarah,Target_Child,2971,50.03388159921148,Sarah,female,question,3,Eng-NA,,,PAST,2,eng,Brown,
4407352,go,,go,v,2971,1129569,2,36,3455,CHI,Sarah,Target_Child,2971,53.461056695209344,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4407700,go,,go,v,2971,1129659,3,36,3456,CHI,Sarah,Target_Child,2971,53.723895767880244,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4407782,goes,,go,v,2971,1129680,2,36,3448,CHI,Sarah,Target_Child,2971,51.85527423561059,Sarah,female,question,3,Eng-NA,,,3S,2,eng,Brown,
4408772,going,,go,part,2971,1129911,2,36,3459,CHI,Sarah,Target_Child,2971,54.32965769317645,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4408809,goes,,go,v,2971,1129916,4,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4408919,go,,go,v,2971,1129940,3,36,3455,CHI,Sarah,Target_Child,2971,53.461056695209344,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4409161,goes,,go,v,2971,1129993,3,36,3459,CHI,Sarah,Target_Child,2971,54.32965769317645,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4409324,going,,go,part,2971,1130033,2,36,3446,CHI,Sarah,Target_Child,2971,51.428160742520376,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4410547,goes,,go,v,2971,1130354,4,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4410626,goes,,go,v,2971,1130376,3,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4410996,going,,go,part,2971,1130469,7,36,3455,CHI,Sarah,Target_Child,2971,53.461056695209344,Sarah,female,question,3,Eng-NA,,,PRESP,2,eng,Brown,
4411036,goes,,go,v,2971,1130486,3,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4411587,going,,go,part,2971,1130593,8,36,3455,CHI,Sarah,Target_Child,2971,53.461056695209344,Sarah,female,question,3,Eng-NA,,,PRESP,2,eng,Brown,
4411607,went,,go,v,2971,1130612,7,36,3460,CHI,Sarah,Target_Child,2971,54.55964188176348,Sarah,female,question,3,Eng-NA,,,PAST,2,eng,Brown,
4412068,going,,go,part,2971,1130747,2,36,3460,CHI,Sarah,Target_Child,2971,54.55964188176348,Sarah,female,trail off,3,Eng-NA,,,PRESP,2,eng,Brown,
4412095,going,,go,part,2971,1130754,3,36,3457,CHI,Sarah,Target_Child,2971,53.953879956467276,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4412105,go,,go,v,2971,1130754,4,36,3457,CHI,Sarah,Target_Child,2971,53.953879956467276,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4412442,goes,,go,v,2971,1130855,4,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4412486,goes,,go,v,2971,1130873,3,36,3451,CHI,Sarah,Target_Child,2971,52.592455697242244,Sarah,female,question,3,Eng-NA,,,3S,2,eng,Brown,
4412752,going,,go,part,2971,1130943,2,36,3444,CHI,Sarah,Target_Child,2971,50.92096346947576,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4412866,goes,,go,v,2971,1130978,1,36,3451,CHI,Sarah,Target_Child,2971,52.592455697242244,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4412902,going,,go,part,2971,1130976,5,36,3455,CHI,Sarah,Target_Child,2971,53.461056695209344,Sarah,female,question,3,Eng-NA,,,PRESP,2,eng,Brown,
4413550,going,,go,part,2971,1131152,2,36,3457,CHI,Sarah,Target_Child,2971,53.953879956467276,Sarah,female,question,3,Eng-NA,,,PRESP,2,eng,Brown,
4413634,going,,go,part,2971,1131172,3,36,3445,CHI,Sarah,Target_Child,2971,51.231031438017204,Sarah,female,question,3,Eng-NA,,,PRESP,2,eng,Brown,
4413642,going,,go,part,2971,1131176,3,36,3459,CHI,Sarah,Target_Child,2971,54.32965769317645,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4414052,go,,go,v,2971,1131285,1,36,3451,CHI,Sarah,Target_Child,2971,52.592455697242244,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4414592,go,,go,v,2971,1131422,1,36,3460,CHI,Sarah,Target_Child,2971,54.55964188176348,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4414739,goes,,go,v,2971,1131453,3,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,question,3,Eng-NA,,,3S,2,eng,Brown,
4414864,go,,go,v,2971,1131483,3,36,3446,CHI,Sarah,Target_Child,2971,51.428160742520376,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4416305,go,,go,v,2971,1131867,3,36,3445,CHI,Sarah,Target_Child,2971,51.231031438017204,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4416615,go,,go,v,2971,1131936,3,36,3450,CHI,Sarah,Target_Child,2971,52.362471508655204,Sarah,female,trail off,3,Eng-NA,,,,1,eng,Brown,
4416897,gone,,go,part,2971,1131998,3,36,3456,CHI,Sarah,Target_Child,2971,53.723895767880244,Sarah,female,declarative,3,Eng-NA,,,PASTP,2,eng,Brown,
4418020,going,,go,part,2971,1132271,2,36,3459,CHI,Sarah,Target_Child,2971,54.32965769317645,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4418823,going,,go,part,2971,1132468,2,36,3456,CHI,Sarah,Target_Child,2971,53.723895767880244,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4419072,go,,go,v,2971,1132517,6,36,3457,CHI,Sarah,Target_Child,2971,53.953879956467276,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4419104,go,,go,v,2971,1132541,2,36,3457,CHI,Sarah,Target_Child,2971,53.953879956467276,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4419190,go,,go,v,2971,1132557,3,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4419232,go,,go,v,2971,1132561,4,36,3445,CHI,Sarah,Target_Child,2971,51.231031438017204,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4419268,go,,go,v,2971,1132571,3,36,3452,CHI,Sarah,Target_Child,2971,52.822439885829276,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4419584,goes,,go,v,2971,1132646,2,36,3454,CHI,Sarah,Target_Child,2971,53.26392739070617,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4421253,go,,go,v,2971,1133023,3,36,3461,CHI,Sarah,Target_Child,2971,54.78962607035052,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4421314,goes,,go,v,2971,1133037,5,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,question,3,Eng-NA,,,3S,2,eng,Brown,
4421496,went,,go,v,2971,1133081,4,36,3462,CHI,Sarah,Target_Child,2971,55.00112938664038,Sarah,female,declarative,3,Eng-NA,,,PAST,2,eng,Brown,
4421517,goes,,go,v,2971,1133091,3,36,3449,CHI,Sarah,Target_Child,2971,52.03392266781659,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4421639,go,,go,v,2971,1133125,3,36,3462,CHI,Sarah,Target_Child,2971,55.00112938664038,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4422392,going,,go,part,2971,1133344,1,36,3462,CHI,Sarah,Target_Child,2971,55.00112938664038,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4422574,goes,,go,v,2971,1133398,3,36,3459,CHI,Sarah,Target_Child,2971,54.32965769317645,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4422610,goes,,go,v,2971,1133398,7,36,3459,CHI,Sarah,Target_Child,2971,54.32965769317645,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4422802,go,,go,v,2971,1133448,6,36,3454,CHI,Sarah,Target_Child,2971,53.26392739070617,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4422828,go,,go,v,2971,1133457,8,36,3462,CHI,Sarah,Target_Child,2971,55.00112938664038,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4422953,go,,go,v,2971,1133499,3,36,3445,CHI,Sarah,Target_Child,2971,51.231031438017204,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4423681,goes,,go,v,2971,1133716,2,36,3464,CHI,Sarah,Target_Child,2971,55.55966241606604,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4423938,going,,go,part,2971,1133790,2,36,3458,CHI,Sarah,Target_Child,2971,54.16538327275714,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4423993,go,,go,v,2971,1133794,6,36,3459,CHI,Sarah,Target_Child,2971,54.32965769317645,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4424043,go,,go,v,2971,1133809,2,36,3459,CHI,Sarah,Target_Child,2971,54.32965769317645,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4424072,going,,go,part,2971,1133816,2,36,3464,CHI,Sarah,Target_Child,2971,55.55966241606604,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4424439,went,,go,v,2971,1133910,3,36,3464,CHI,Sarah,Target_Child,2971,55.55966241606604,Sarah,female,declarative,3,Eng-NA,,,PAST,2,eng,Brown,
4424604,go,,go,v,2971,1133940,5,36,3466,CHI,Sarah,Target_Child,2971,56.23113410952997,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4424741,go,,go,v,2971,1133975,6,36,3461,CHI,Sarah,Target_Child,2971,54.78962607035052,Sarah,female,trail off,3,Eng-NA,,,,1,eng,Brown,
4425203,go,,go,v,2971,1134110,1,36,3458,CHI,Sarah,Target_Child,2971,54.16538327275714,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4425223,go,,go,v,2971,1134110,3,36,3458,CHI,Sarah,Target_Child,2971,54.16538327275714,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4426258,going,,go,part,2971,1134378,2,36,3466,CHI,Sarah,Target_Child,2971,56.23113410952997,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4426262,goes,,go,v,2971,1134368,9,36,3459,CHI,Sarah,Target_Child,2971,54.32965769317645,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4426370,go,,go,v,2971,1134416,3,36,3458,CHI,Sarah,Target_Child,2971,54.16538327275714,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4426670,go,,go,v,2971,1134491,2,36,3464,CHI,Sarah,Target_Child,2971,55.55966241606604,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4426935,going,,go,part,2971,1134563,3,36,3445,CHI,Sarah,Target_Child,2971,51.231031438017204,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4427033,goes,,go,v,2971,1134589,3,36,3445,CHI,Sarah,Target_Child,2971,51.231031438017204,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4427787,going,,go,part,2971,1134779,2,36,3456,CHI,Sarah,Target_Child,2971,53.723895767880244,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4428311,going,,go,part,2971,1134905,3,36,3460,CHI,Sarah,Target_Child,2971,54.55964188176348,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4429270,went,,go,v,2971,1135164,2,36,3467,CHI,Sarah,Target_Child,2971,56.42826341403314,Sarah,female,declarative,3,Eng-NA,,,PAST,2,eng,Brown,
4429292,go,,go,v,2971,1135167,2,36,3454,CHI,Sarah,Target_Child,2971,53.26392739070617,Sarah,female,trail off,3,Eng-NA,,,,1,eng,Brown,
4429335,went,,go,v,2971,1135164,8,36,3467,CHI,Sarah,Target_Child,2971,56.42826341403314,Sarah,female,declarative,3,Eng-NA,,,PAST,2,eng,Brown,
4429340,go,,go,v,2971,1135181,2,36,3454,CHI,Sarah,Target_Child,2971,53.26392739070617,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4429474,went,,go,v,2971,1135207,3,36,3457,CHI,Sarah,Target_Child,2971,53.953879956467276,Sarah,female,declarative,3,Eng-NA,,,PAST,2,eng,Brown,
4429477,goes,,go,v,2971,1135204,4,36,3445,CHI,Sarah,Target_Child,2971,51.231031438017204,Sarah,female,declarative,3,Eng-NA,,,3S,2,eng,Brown,
4429592,go,,go,v,2971,1135229,6,36,3452,CHI,Sarah,Target_Child,2971,52.822439885829276,Sarah,female,trail off,3,Eng-NA,,,,1,eng,Brown,
4429666,went,,go,v,2971,1135231,12,36,3457,CHI,Sarah,Target_Child,2971,53.953879956467276,Sarah,female,imperative_emphatic,3,Eng-NA,,,PAST,2,eng,Brown,
4429738,went,,go,v,2971,1135275,3,36,3456,CHI,Sarah,Target_Child,2971,53.723895767880244,Sarah,female,declarative,3,Eng-NA,,,PAST,2,eng,Brown,
4430128,go,,go,v,2971,1135357,5,36,3463,CHI,Sarah,Target_Child,2971,55.36253311156287,Sarah,female,trail off,3,Eng-NA,,,,1,eng,Brown,
4430134,went,,go,v,2971,1135355,8,36,3456,CHI,Sarah,Target_Child,2971,53.723895767880244,Sarah,female,declarative,3,Eng-NA,,,PAST,2,eng,Brown,
4430236,go,,go,v,2971,1135382,3,36,3463,CHI,Sarah,Target_Child,2971,55.36253311156287,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
4430282,go,,go,v,2971,1135385,6,36,3452,CHI,Sarah,Target_Child,2971,52.822439885829276,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4430335,go,,go,v,2971,1135407,3,36,3466,CHI,Sarah,Target_Child,2971,56.23113410952997,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4430365,going,,go,part,2971,1135415,2,36,3453,CHI,Sarah,Target_Child,2971,53.13250785437072,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4430372,go,,go,v,2971,1135412,4,36,3456,CHI,Sarah,Target_Child,2971,53.723895767880244,Sarah,female,trail off,3,Eng-NA,,,,1,eng,Brown,
4430431,going,,go,part,2971,1135439,2,36,3453,CHI,Sarah,Target_Child,2971,53.13250785437072,Sarah,female,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4430463,going,,go,part,2971,1135442,3,36,3466,CHI,Sarah,Target_Child,2971,56.23113410952997,Sarah,female,question,3,Eng-NA,,,PRESP,2,eng,Brown,
4430468,go,,go,v,2971,1135416,8,36,3452,CHI,Sarah,Target_Child,2971,52.822439885829276,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4430619,going,,go,part,2971,1135471,5,36,3466,CHI,Sarah,Target_Child,2971,56.23113410952997,Sarah,female,question,3,Eng-NA,,,PRESP,2,eng,Brown,
4430964,go,,go,v,2971,1135550,3,36,3466,CHI,Sarah,Target_Child,2971,56.23113410952997,Sarah,female,declarative,3,Eng-NA,,,,1,eng,Brown,
4431126,go,,go,v,2971,1135591,3,36,3455,CHI,Sarah,Target_Child,2971,53.461056695209344,Sarah,female,question,3,Eng-NA,,,,1,eng,Brown,
